postid,userid,username,src,views,likes,type,tagged_users,captions,comments_count
3527297279783942361,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470938428_18480693112023098_7249162494336281831_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ExCe45Cdbz4Q7kNvgFVk1Aj&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB3Pv54MNMd1HPfhYSaw-68UoHQNIzuUEHw6VwniOgdSg&oe=67802BB4&_nc_sid=bc0c2c,0,25279,GraphSidecar,gucci,Thank you Allentown!  So good to be back in PA!  Love y’all! 🎄❤️🎄❤️🎄❤️🎄 #AJohnLegendChristmas,134
3525995470349240620,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470810233_18480345037023098_3693040688380072174_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=L3O4916VJ28Q7kNvgHyzlp_&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCADzLj1eiGJ3P-fliniPla_dvOmPaomrU6UblBPUvINg&oe=678049E9&_nc_sid=bc0c2c,35010,4420,GraphVideo,,More secrets from the vault,75
3525904135469314502,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470949349_18480318049023098_2511111721967665663_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wDXOcUJCMG8Q7kNvgFA2TfL&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAZMCKQID-rQXQe7wg9asshUKgJk0DY4Bxk5CWSP1HRpQ&oe=678047D8&_nc_sid=bc0c2c,0,19396,GraphSidecar,tomford,Atlanta was on fire last night! I’m always happy playing in the A. So good to be back at @thefoxtheatre! #AJohnLegendChristmas,132
3525345003876027708,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470101997_18480173308023098_4816563703106793523_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=nlEGM_MImnEQ7kNvgHdMTvC&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBVeJLq4tA5gbyBNps6tdiBb4bCzmTG1LTDwVqj3D2Hng&oe=678048C2&_nc_sid=bc0c2c,0,12282,GraphSidecar,officiallytou,Last night at the @peacecenter in Greenville SC was wonderful!  Thank you all! 🎄🎄🎄🎄 #AJohnLegendChristmas,73
3525327037156724026,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470659512_18480169147023098_5352153020105704991_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=WgKyjwXKivMQ7kNvgEOHQND&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDJSAljj66tPcMtEzT3EYnEuUpruZ3dV9CObxBf3iJp6A&oe=67804713&_nc_sid=bc0c2c,0,19527,GraphSidecar,,I hear it's the most wonderful time of the year...,110
3525185189342635436,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470655833_18480127111023098_4916689784924775001_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=kDQKzKE0ShwQ7kNvgFEQ4dT&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCoKFDVB7Y0XYIqwOLehJLdDWr9COH1tE4y-2nweEFb8g&oe=67803170&_nc_sid=bc0c2c,0,25992,GraphSidecar,,"Kigali and Lagos, you ready? 

I’m teaming up with @GlblCtzn to headline the 2025 #MoveAfrika tour, with shows in Kigali, Rwanda on Feb 21 and Lagos, Nigeria on Feb 25. I can’t wait to see you all there. 

More info on how to join me in my bio.",651
3523635274114808233,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469744389_18479713024023098_8979792593757507666_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=eN8st7yve7QQ7kNvgEtVrcW&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDQaXUI-9tPE0jbrS4btPcQVpVfbX1aj7qWYmNTDFocsA&oe=67802237&_nc_sid=bc0c2c,0,34291,GraphSidecar,officiallytou,"We had a TIME at @winstar_world! Thank you, Oklahoma/North Texas for spending some of your Christmas with us! 📸 Ron Stephens II",175
3523104543314134702,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470163443_18479554471023098_6879464628003149739_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=N_q03XAbsH8Q7kNvgHkVKws&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAvswufaeQ61DOllON6zBZSBUi13Sh2VX8V2IBARgaRuA&oe=67802013&_nc_sid=bc0c2c,35176,5055,GraphVideo,,Christmas storytime,61
3522308716114940523,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470108378_18479280832023098_7017768012307645277_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=fSm8e6SW1VIQ7kNvgE7ELbJ&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCDJjj7Mkh2NJCA2nBctG7NLFlLpPAScuM6EWCo-sBOZw&oe=67803069&_nc_sid=bc0c2c,0,36962,GraphSidecar,cynthiaparkhurst,Back at it tonight at @winstar_world. See you soon!,166
3521590297505520186,7174482,qvc,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/470091289_940099910870222_6197965818489749383_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=pimas7q0dwcQ7kNvgFtyJBm&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAbtGc5HYe-XruS2Ed1BaVZwqd9xOfgsQFm9iQU6mBBuw&oe=678029A6&_nc_sid=bc0c2c,129950,3708,GraphVideo,johnlegend,"Behind the magic!🎄🎶 @johnlegend is back at QVC and is here to bring all the love and holiday cheer with @loved01skin! Learn John’s legendary skincare routine, “Q” the shopping & tune in today (12/12) during “Must-Have Gifts” at 4pm-6pm ET & “Host Gift Exchange” at 8pm-12am ET!",78
3520919604916147426,12026957,nbcthevoice,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.2885-15/469945968_18472488157058958_7275365004458563839_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dL8TnXfvhpkQ7kNvgHOlmY9&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBoSl0_SNnaNc9NO3e-gtMXAAe3RY7yqjfRwWyaDK3Ajg&oe=678043EE&_nc_sid=bc0c2c,286576,25580,GraphVideo,johnlegend,"New year, new season. 🎉 #TheVoice returns February 3 with Coaches @AdamLevine, @JohnLegend, @KelseaBallerini and @MichaelBublé on @nbc and streaming on @peacock.",1428
3520993307168364647,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469916522_18478896520023098_7323616674711058500_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=y9EwkqzGyv8Q7kNvgEfx6Mk&_nc_gid=8240781c73894ae4aead80dbf1963c2d&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC0VUnxJ76I3tXLPaPNyWJpn-izWrHJkwfhdV5_ky5EvQ&oe=678036A8&_nc_sid=bc0c2c,0,30121,GraphSidecar,cynthiaparkhurst,"We're half-way through A John Legend Christmas tour! Where will I see you next?

12/13 - Thackerville, OK
12/16 - Greenville, SC
12/17 - Atlanta, GA
12/19 - Allentown, PA
12/20 - Atlantic City, NJ
12/21 - Hanover, MD",229
3520147870504824412,63903034085,kismet,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.2885-15/469829032_17891513949130086_2695927448772478418_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=Vii6Cvr6TVQQ7kNvgEz7uP3&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC6vQWaEfBbQ67C-x5DucVCpZy7Stt2UWKjkJ3Njn6SzA&oe=6780211D&_nc_sid=bc0c2c,238893,10738,GraphVideo,chrissyteigen,"Christmas came early this year. Find @kismet on @chewy and get your little furballs something they’ll love this season. 🎁

-
-
-
-
-

#Kismet #KismetPets #Chewy",181
3516628219338945263,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469486188_18477719593023098_490490065348898679_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=nwvFpzLYl6kQ7kNvgGRw7RY&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCOpoyTI_dC_zi4MKHaZmn1Oi0Tvzzwee4YGMNwTMnHKg&oe=67801AFF&_nc_sid=bc0c2c,64337,8068,GraphVideo,getlifted,"The Rhythm + Flow final four are here. Whose finale performance are you watching back?

Stream all of Season 2 on @netflix now.",66
3515909204953915359,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469228487_18477540829023098_5237155367306761169_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=R9BpXulDDo8Q7kNvgFvPNTQ&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCpducBpYXhqgP964ZqLWOKbepIiIqZwBcpt_fDz6PkOQ&oe=678043CD&_nc_sid=bc0c2c,975807,10759,GraphVideo,,"Fact #3 - you'll want to be there. 

Tickets at johnlegend.com",196
3515815239298547474,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469208475_18477516217023098_8798493062393583950_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lZXrNP_KQ2MQ7kNvgGeEe6Z&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCh951VBRYKL4VVtW4Ev6wvYBbOH0gESbCPq_vAl90jcg&oe=67802173&_nc_sid=bc0c2c,32233,3712,GraphVideo,kismet,"How do we keep the dogs happy on tour? Kismet.

The secret to keeping the pups happy on tour? Kismet. Our food for dogs is just as nutritious as fresh pet food but so much more convenient. No mess, no freezing, no thawing. Just all natural ingredients with flavor they go crazy for. 

–
–
–
–
–

#Kismet #KismetPets #JohnLegend",38
3514368590571169860,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.29350-15/469128838_919485740246582_8750495075492958000_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=03x2OK6E84YQ7kNvgFlO50f&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBt8mYORlsoydCQuTgMmk3vzXVjXvZP_Su6x1FUrBJV3A&oe=67801B9D&_nc_sid=bc0c2c,0,46577,GraphSidecar,,Thanksgiving weekend was beautiful! Christmas tour begins tonight!  Let’s celebrate!,231
3514345301740192687,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469116100_18477146302023098_5187028544628828359_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=omLwIQ4Vn7sQ7kNvgGQ1R1z&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBTZB6kgq18aGAlFu_fkFQ4lrYQm-v-iRs53UCTaWWsoQ&oe=67802200&_nc_sid=bc0c2c,0,9610,GraphImage,,"Real-life legends are the people who inspire us in our daily life. 

@montblanc Legend, a fragrance collection to celebrate the legend in your life this Holiday season. #MontblancLegend #GiftMontblanc",81
3513298548624995149,295078956,abc,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/469011459_934048178232585_736964773177616708_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=KKh9LvaxSgsQ7kNvgGoInLF&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYABSNE6xqryE1RzMeqDYwLkduSl7zs2RGNgqHSw5ZD6ag&oe=67805072&_nc_sid=bc0c2c,0,4467,GraphImage,johnlegend,Have yourself a merry little Christmas with @johnlegend! #DisneyHolidaySpectacular @Disneyland,19
3513120291653765886,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468762174_18476812495023098_7806264120315595498_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=3OgLSJnMysIQ7kNvgH79gyL&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDDTtpcH2OnISKyVns8AYwefuIm8DSRWW6msyog18GLKw&oe=67801BEA&_nc_sid=bc0c2c,0,255144,GraphImage,chrissyteigen,"It’s my Queen’s birthday! You’re so beautiful, creative, brilliant, funny and cool af. I feel so lucky to be your partner in life FOR LIFE. ❤️❤️❤️❤️❤️❤️",2610
3509256280370573088,49895910006,jenniferhudsonshow,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.2885-15/468458759_18008459042662007_4856721715172837944_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=mWbOF_Zv_vIQ7kNvgHaMJmK&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBS1PSiVi2inltRQYp802UuQrcsiinAh9tHiS8fx4ElXA&oe=6780501A&_nc_sid=bc0c2c,175900,30168,GraphVideo,johnlegend,There’s nothing ordinary about this performance,514
3508627221852975467,49895910006,jenniferhudsonshow,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.2885-15/468368734_18008347799662007_6605430908777448242_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ppBdvhhJ0HwQ7kNvgFeg0bD&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCekPAZ9Rge2SwEr1ozicMm2QYamA3TaJmuSkERv2Cn0g&oe=67801E52&_nc_sid=bc0c2c,804407,114480,GraphVideo,johnlegend,"@johnlegend is at JHud, we gotta show love! 💛",1242
3508224516063397395,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468293840_18475544830023098_4610533752937414881_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=2unIHk38JNUQ7kNvgGy90cu&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCtVNlHgl7ArJ8gQJgcxndQ0oQqPLUnlBJ8XYv3e8gY9g&oe=67804B08&_nc_sid=bc0c2c,0,41969,GraphSidecar,zbrownceo,24 hrs in Vegas,149
3508001418214483378,30040735,davetozer,https://instagram.fadb6-5.fna.fbcdn.net/v/t51.2885-15/468242083_18480793444024736_6242335966206559958_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-5.fna.fbcdn.net&_nc_cat=108&_nc_ohc=ngaQBfoWLgAQ7kNvgG-5Je4&_nc_gid=176ca018ae504fca855d1ad320ad978b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYA1qMSWzEINd0Z-RoVhaVzEd-MPFpRzGYaU6cXHYGP6gg&oe=67802D33&_nc_sid=bc0c2c,0,3085,GraphSidecar,johnlegend,"It’s hard to believe it’s been two decades since we made Get Lifted. This album is very meaningful to me. It was the culmination of years of work, and it started John’s career as an artist, and my career as a producer and songwriter. 

Working on the bonus material for the anniversary edition brought back a lot of memories. Reflecting on that period, I see that John and I were very focused on music, worked extremely hard, and were hungry to be great. Two decades later, when I hear the music we made in that era, I can hear how much we were absorbing the various musical influences that we loved and how they informed my developing production style. But maybe what stands out the most is the songwriting. John and I worked together for several years before the release of Get Lifted, and I’m reminded how much we developed our songwriting chops in that period; I think we’re in full bloom on Get Lifted. 

It’s immensely rewarding that so many people have enjoyed this music. And now everyone can enjoy the additional bonus tracks as well! 

Congrats on this milestone, @johnlegend. And thanks for the continued memories.

Dave",44
3507493565242887328,186646792,manmanphilly,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468131697_18478409965022793_4013622854748716506_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=72RznEvN2OIQ7kNvgH9zAMI&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCI42Eukl8tZz1bMNVMhnngmdKnzvE6ptqhPjolGDRMGQ&oe=678025D1&_nc_sid=bc0c2c,14460,1881,GraphVideo,liltunechi,"I was blessed with the opportunity to produce 5 songs on my brother @johnlegend ‘s 20yr Anniversary Album! 
John, thanks for always believing in me and allowing me to be a part of your musical journey for almost 20yrs! 🙏🏾

Let’s Get Lifted Again (Man-Man Remix) feat @killermike & @liltunechi 

Ordinary People (Man-Man Remix) feat @temsbaby 

Refuge (Man-Man/Imports Remix) feat @symplysimi 

She Don’t Have to Know (Man-Man Remix) 

It Don’t Change to Change (Man-Man Remix) feat The Stephens Family 

#JohnLegend #GetLifted 

Special thanks to everyone below that played a part in helping me bring these ideas to life! 

Bass - @ericwhatley (Let’s Get lifted again,Ordinary People, It don’t have to change) 
Guitar - @benoneillguitar (Ordinary People, It Don’t Have to Change) 
Sax - @koreyriker (She don’t have to know)
Trumpet/FlugelHorn @csmusic1 (It dont Have to Change)
Horn Arrangement @philkys (It Don’t Have to Change)
Add Prod/Guitars: @seyifunmimichael (Refuge)
Co Prod: @itstheimports (Ordinary People) 

Special thanks to my ace @ty_naomi for all the hard work pulling this together!
And can’t forget my brother @eddieblackmon for makin the power plays!",105
3507278372005257595,173864819,killermike,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468024700_540079118797334_619962392158695560_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=BNzjzXgyQJEQ7kNvgFZO2dY&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBH_nuqyugZaZuKPYL-CeEd6FlpTuxM0oRFbx4lReREgg&oe=67804AE3&_nc_sid=bc0c2c,23217,2364,GraphVideo,johnlegend,"Got One With @JohnLegend and @liltunechi, life is good! Let’s Get Lifted Again (man-man remix) out now! 🛐 #SongsForSinnersAndSaints",29
3507196477506706850,19823515,9thwonder,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/468181762_18470317375047516_2772343099782527050_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=d26L3DeasFIQ7kNvgG46rSU&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBCY8rdP7kjSBgNrEtRKPPXjGtO1QiHpJT00MbcB5-H3g&oe=67801DDE&_nc_sid=bc0c2c,29710,4127,GraphVideo,johnlegend,"Shouts to the good brother @johnlegend for letting me remix such a classic record.  One love to @blackthought for killing the verse and the amazing @theangelawinbush for the inspiration…… I see you @eddieblackmon ….always coming through …..salute to the 20th anniversary of “GET LIFTED”

@johnlegend 
“Used to Love U” @9thwonder Remix
Ft.  @blackthought",134
3507107605615567422,316172032,symplysimi,https://instagram.fadb6-1.fna.fbcdn.net/v/t51.2885-15/467963246_18475904989012033_7245785481073018699_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LjvP1eyAIcIQ7kNvgGk0kol&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYADe4FUMvyAmfmHeXW2EfgbT_1O7fTzZcyiUSDRcc52yQ&oe=67802400&_nc_sid=bc0c2c,95971,17763,GraphVideo,johnlegend,"I remember being obsessed with this song ""Refuge"" as a kid. Full disclosure - I was actually obsessed with the entire album. So of course it was my complete pleasure to be featured on this one by the legendary @johnlegend 🌼 #happy20th",694
3507075579663231385,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467851955_18475174876023098_8338534656327528656_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=j51EufkLQLYQ7kNvgFUJuIg&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCgDCaXQzxdS2_8BlAK7Z2-xwHPct96DaobAfUbO8-A0w&oe=67802ECA&_nc_sid=bc0c2c,59684,-1,GraphVideo,,"On December 28, 2004, my 26th birthday, I released my debut album Get Lifted. Get Lifted, like any artist's debut, was the culmination of years of practice, development, writing songs, making demos, playing poorly attended gigs, getting rejected by gatekeepers, until those nos finally turned to ""YES."" As we approach the 20th anniversary of this album, the music that introduced me to the world, I just want to say THANK YOU. Thank you to everyone who contributed, believed in me, supported me, listened to me, came to see me in concert over the years. 

I meet many of you as I travel the world. I hear your stories about the first time you heard ""Ordinary People"" and how it helped you get through a rough spot in your relationship. I hear about you proposing to your spouse with ""Stay With You"" or ""All of Me,"" dancing to ""Green Light"" or ""Tonight,"" marching to ""Glory,"" celebrating the holidays to A Legendary Christmas or walking down the aisle to ""You & I"" or ""So High"". Thanks for letting me be a part of these moments in your lives.

We've been working on some really special ways to celebrate 20 years of Get Lifted, including a 20th Anniversary Edition of the album which features all the original songs, plus all-new remixes featuring some of my favorite artists, along with some unreleased demos from the early 2000s.

I love my life. I love pouring my soul into this music and sharing it with you. I had big dreams for myself when I was a kid growing up in Springfield, Ohio, but what has actually happened has been beyond my wildest of dreams. Thank you all for 20 magical years.",410
3506341877404087866,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467574853_18475065070023098_5344801428119785784_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Q19hS1_EsDMQ7kNvgHJcRzn&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDMO9pnR60iB6yMGqWwGDjN56KzKrUZ9WCa65LnZZPVtg&oe=67802DB5&_nc_sid=bc0c2c,711802,23728,GraphVideo,fisherprice,"Almost a year ago, I sang the Purple Monkey Song for Esti, and now Wren’s all in too. With 4 ways to play on the @fisherprice Glow and Grow Kick & Play Piano Gym, he’s growing, learning, and—clearly—becoming a musical toy piano prodigy.",223
3505810482928350336,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467747207_18474933055023098_3270106537174269643_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ivVJieFE3pgQ7kNvgHmPOny&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCkhQuxo6nqwFLZZ4bjBlGLxkIKxSCl7wEv9RGkIJXKIg&oe=67803BCE&_nc_sid=bc0c2c,0,9789,GraphSidecar,djkhaled,"Rhythm + Flow is BACK! 

Watch @Ludacris, @Latto, and @DJKhaled crown the next hip-hop superstar, only on @netflix 🔥 
#RhythmandFlow",62
3505011245319433541,12026957,nbcthevoice,https://instagram.fadb6-3.fna.fbcdn.net/v/t51.2885-15/467862002_18468427954058958_1933294963788465285_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fadb6-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=A3EUtF0qQ3sQ7kNvgHGkQR2&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBQD5sw-zDf-yWx8iA6BqWWj4jqsmKxay-O4QLaeWxuIA&oe=678050EC&_nc_sid=bc0c2c,738286,26735,GraphVideo,johnlegend,"Mic drop moment: #TheVoice is back February 3, 2025 with Coaches @kelseaballerini, @adamlevine, @johnlegend, and @michaelbuble. 🎤",1114
3504893814953036879,14871097,johnlegend,https://instagram.fadb6-4.fna.fbcdn.net/v/t51.2885-15/467556892_18474696568023098_2338270733568669976_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=instagram.fadb6-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=L0mCKHmkw_kQ7kNvgEkZjrj&_nc_gid=b8eb86d39a9945beb5beae15b69343b4&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC1-vV64PCtEHDP0bkznqqpQaZKBXGfzn8O2URrFSnYzw&oe=67801E82&_nc_sid=bc0c2c,0,3788,GraphSidecar,rmhc,"It was an honor to celebrate the incredible impact of @rmhc at the RMHC Global 50th Anniversary Gala. 

The night was inspired by the Japanese art of Kintsugi, which is built on the idea that in embracing imperfections, a stronger, more beautiful piece of art is created. As a part of the RMHC community, I’ve seen the strength and resilience of countless families, and the golden linings RMHC provides them across their child’s healthcare journey.

Show your support by donating to RMHC at the link in my stories. #RMHC50 #RMHCPartner",31
